,okt_noun,okt_verb
154,"['주한', '영국', '대사', '해외', '백신', '접종', '한국', '거주', '외국인', '백신', '패스', '주지', '차별', '한국', '정부', '정책', '비판']","['않는', '했다']"
155,"['코로나', '생기', '너', '따위', '날', '막', '수', '거', '생각', '코로나', '날', '막', '수', '하느님', '부처님', '천지신명', '어머님', '아버님', '선생님', '교수', '대표', '회장', '제발', '위드', '코로나', '안', '제발', '아이', '놈', '나', '파티', '번만', '하자', '좀', '쒸익씨익', '펨바', '텀', '구해', '찡긋']","['있을', '해', '있지', '풀리게', '해주세요', '싹수없는', '한', '놀자']"
156,"['유튜브', '백신', '패스', '집단소송', '청구인', '모집', '백신', '패스', '방역', '패스', '헌법소원', '준비', '중인', '안', '대림', '학생', '청구인', '더', '모집', '중이', '함', '변호사', '세', '분', '선임', '법률', '검토', '중이', '저', '경우', '참여', '참여', '시가', '분', '영상', '보시', '결정']","['이미', '하여', '이미', '했습니다', '있는', '하시길', '바랍니다']"
157,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
158,"['필터', '백신', '패스']","['빨리', '가고', '싶어']"
159,"['간호사', '친구', '자리', '내', '콘서트', '취소', '자살', '대선', '계속', '위드', '코로나', '거', '그랫으먄젛겟다']","['아까', '있었거든', '되면', '한다', '하니까', '할', '같다던데']"
160,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
161,"['한국', '위드', '코로나', '하자', '마자', '친구', '회식', '곡', '소리', '진짜', '개', '씨', '왜', '회식', '재택', '뭔가', '조사', '좀', '이', '회식', '것', '좀', '알']","['으', '한다고', '잡혀', '듣는데', '끔찍하다', '줘', '그렇게', '좋을까', '하면서', '했으면', '많은', '없어서', '너무', '좋다는', '할']"
162,"['위드', '코로나', '백신', '안', '사람', '막사', '사람', '난리', '선', '다시', '못', '진짜', '지난', '년', '뭐', '그냥', '줄', '아']","['좋아하네', '맞는', '맞았으니', '났는데', '그러다', '넘어가면', '돌려놓는다고', '심심해서', '다', '틀어막은']"
163,"['위드', '코로나', '질환', '노령', '층', '긴장', '끈', '번']","['하더라도', '너무나', '위험한데다', '들', '한', '놓지', '않길', '바란다']"
164,"['이재', '위드', '코로나', '박살', '주자', '병']","['가서', '새주', '한', '시키고']"
165,"['접종', '완료', '자도', '부스터', '샷', '안', '백신', '패스', '백신', '강제']","['맞으면', '뺏기나', '부당해']"
166,"['외국', '동포', '등', '조기', '적응', '프로그램', '대면', '교육', '재개', '법무부', '방역', '강화', '차원', '대면', '교육', '전면', '중단', '한국', '코로나', '방역', '대응', '단계', '일상', '회복', '체계', '전환', '교육', '재개', '대한', '문의', '계속', '대면', '교육', '부분', '재개', '함', '드']","['하였으나', '되고', '되어', '얼려']"
167,"['코로나', '시국', '위드', '코로나', '저', '공간', '비', '줄', '몸', '몸', '마음', '더', '병', '요']","['잘', '넘기나', '했는데', '넘어가기', '무섭게', '집고', '들어올', '몰랐어요', '힘든']"
168,"['샤이니', '키', '데뷔', '연차', '위드', '코로나', '콘서트', '월드', '케이팝', '콘서트']",['어색한']
169,"['내', '오프', '내', '방청', '내', '시상식', '악', '내', '백신', '패스', '예약']","['헉', '맞아', '갈길', '까']"
170,"['위드', '코로나', '시대', '수요', '폭발', '중인', '컨벤션']",[]
171,"['코로나', '경북', '관리', '현황', '알림', '시', '기준', '경북', '총', '확', '진자', '명', '전일', '대비', '명', '발생', '위드', '코로나', '일상', '회복', '단계', '다중', '이용', '시설', '시간', '영업', '가능', '유흥', '시설', '제외', '인구', '명', '이하', '개', '군', '예외', '사적', '모임', '접종', '여부', '명', '허용']",['상관없이']
172,"['단계', '위드', '코로나', '속도', '조절', '론', '솔솔']","['너무', '풀었나']"
173,"['나', '더', '공부', '닌디', '백신', '찬스', '패스']",['해야되']
174,"['그냥', '내년', '비대', '위드', '코로나', '하자', '학교', '통학', '아아']","['하기', '힘들다']"
175,"['법원', '도서관', '나', '꼭', '혼인', '생활', '정리', '방법', '법률', '소양강', '좌', '법원', '도서관', '관장', '유상', '재는', '지난', '일', '나', '꼭', '혼인', '생활', '정리', '방법', '주제', '법률', '소양강', '좌', '개최', '이번', '소양강', '좌', '위드', '코로나', '시']","['맞는', '맞는', '했다']"
176,"['백신', '차', '코로나', '안정', '것', '패스', '무슨']","['맞아도', '완벽하게', '아니면서', '말이냐고']"
177,"['위드', '코로나', '개', '작살', '거구', '징글징글']",['깨지는']
178,"['안', '뭐', '백신', '패스', '관입', '더', '거', '일단', '백신', '패스', '관로', '간다']","['근데', '띄어', '앉기', '하고', '먹으면', '구린', '아닌가', '싶기도']"
179,"['것', '사람', '지금', '아이', '강요', '것', '일', '저', '다시', '한번', '의사', '호소', '효과', '치료', '제', '사람', '처방', '그린', '패스', '그것', '백신', '마케팅', '일', '우리', '음모론자', '고요', '음모', '것', '그']","['맞도록', '하는', '끔찍한', '입니다', '합니다', '하시라고', '맞게', '하려는', '뿐입니다', '아니요', '꾸미는', '들입니다']"
180,"['만약', '북미', '유럽', '틀', '거', '우리', '단계', '일상', '회복', '비교', '우리', '왜', '점진', '변화', '조명']","['해서', '이런', '하는지를', '해야지']"
181,"['진짜', '짜증', '위드', '코로나', '하자', '마자', '회식', '난리', '더니', '줄']","['난다', '다', '들', '이럴', '알았지']"
182,"['문', '대통령', '단계', '일상', '회복', '민생', '경제', '소상', '공인', '영업', '활기', '출처', '더', '팩트', '대통령', '재난', '원금', '먼저', '내각', '판단', '신뢰', '출처', '노컷뉴스']","['기뻐', '좋아요', '어려운', '한다', '좋아요']"
183,"['사람', '스스', '예약', '위드', '코로나', '월', '이후', '그냥', '출입', '임', '지난주', '옴']","['아는데', '갔다']"
184,"['위드', '코로나', '왜', '진짜']",['하냐고']
185,"['하루', '확진', '명', '육박', '역대', '최', '위드', '코로나', '일시', '중단']",[]
186,"['위드', '코로나', '영향', '매년', '배달', '앱', '이용자', '이후', '배달', '앱', '이용자', '외식', '수요', '증가', '영향']","['늘던', '꺾였다']"
187,"['코로나', '대책', '위원회', '부스터', '샷', '접종', '권고', '위원회', '단계', '일상', '회복', '정책', '코로나', '유행', '수준', '추가', '접종', '요구', '백신', '접종', '환자', '발생', '중증', '사망률', '감소', '백신', '접종', '반대', '꼴통', '모조리', '능지처참']","['했다', '심각한', '되고', '있다', '시킨다', '하는', '해야', '한다']"
188,"['밤', '대본', '일', '시', '기준', '코로나', '확', '진자', '수가', '명', '국내', '명', '국외', '유입', '명', '코로나', '유행', '이후', '가장', '이전', '가장', '신규', '확', '진자', '건', '단계', '일상', '회복', '추석', '연휴', '동안', '량', '증가', '효과', '월일', '명']","['밝혔다', '많다', '많은', '나왔던', '앞두고', '나타났던', '이었다']"
189,"['개인', '가게', '면', '양심', '차려', '곳도', '안', '곳도', '왕왕', '영화', '값', '지금', '할인', '것', '정부', '지원', '할인', '거지', '우리', '단계', '일상', '회복', '대기업', '답', '할인', '이', '지랄', '거', '고']","['그나마', '내리는', '잇는데', '내리는', '잖아', '하는', '받아서', '하는', '해주겠어요', '하는']"
190,"['특별', '관', '자리', '굳이', '따닥', '예매', '지랄', '오픈', '때', '예매', '피', '수', '백신', '패스', '관', '것']","['겁나', '많은데', '붙어서', '할', '해서', '할', '있었잖아', '먹는', '가능한데']"
191,"['위드', '코로나', '마스크', '지랄', '난', '거', '내', '한국', '게']","['하니까', '벗고', '아녀', '있는', '아니라', '잘', '모르겠지만']"
192,"['진짜', '회사', '확', '진자', '밀접', '접촉', '줄줄이', '엮일', '거', '선제', '검사', '퇴근', '중', '진짜', '이', '무슨', '민폐', '진인', '심지어', '확', '진자', '부서', '어제', '회식', '위드', '코로나', '아주', '실행', '딥빡']","['화나요', '나와서', '아닌데', '다', '같아', '받고', '입니다', '했다고', '충실히']"
193,"['역시', '위드', '코로나', '정말']",['함께하는구나']
194,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
195,"['세계', '어린이', '날', '위드', '코로나', '시작', '아이', '아픔', '시점', '세계', '어린이', '날', '아동', '지원', '프렌즈', '러브', '에프', '엔씨']","['돌아봐야', '할', '입니다']"
196,"['뭐', '위드', '코로나', '시', '한참', '뇨', '우리', '언니']","['아직', '아니야', '살려줘']"
197,"['위드', '코로나', '효과', '감염', '명', '축하']",['합니다']
198,"['위드', '코로나', '때', '정도', '예견', '사항', '지금', '언론', '두려움', '공포', '조장', '지금', '언론', '일', '공포', '두려움', '조장', '이', '상황', '덜', '수', '정부', '정책', '전달', '주의', '전달자', '역할']","['갈', '이미', '어느', '되었던', '근데', '있다', '할', '아니라', '있게', '하도록', '하는', '해야지']"
199,"['빠대', '소통', '포럼', '제', '차', '소통', '포럼', '국민', '단계', '일상', '회복', '방안', '우리나라', '코로나', '이전', '일상', '준비', '시작', '일상', '향', '첫걸음', '단계', '일상', '회복', '여러분', '단계', '일상', '회복', '대해', '얼마나', '알']","['열린', '열린', '함께', '하는', '차근히', '돌아갈', '하기', '했어요', '계시나요']"
200,"['신규', '확', '진자', '천명', '미접', '종자', '모', '김장', '바람', '명', '감염', '이', '와중', '전면', '등교', '위드', '코로나', '해도', '숫자', '위드']","['대', '하는', '돼', '어지간한', '해야지']"
201,"['대구', '전통', '시장', '일', '페스', '타로', '위드', '코로나', '향', '첫걸음']",[]
202,"['원래', '백신', '패스', '관', '청소년', '그냥', '입장', '일', '듯이', '놈', '청소년', '월', '일', '접종', '시작', '차', '접종', '후', '일', '이후', '애', '관람', '수', '애', '차', '접종', '후', '주', '차', '접종', '후', '주']","['가능했는데', '바뀐', '했는데', '받으면', '할', '있는', '없어']"
203,"['세', '백신', '예약', '연장', '다중', '이용', '시설', '방역', '패스', '검토', '사회', '트', '뉴스']",[]
204,"['정부', '코로나', '백신', '임', '참여', '방역', '패스', '예외', '인정']",['하면']
205,"['위드', '코로나', '시대', '운동', '법', '걷기', '댄스', '골프', '앱', '출처', '캐시', '워', '네이버', '포스트']","['하는', '합니다', '크']"
206,"['수험', '고삼', '친구', '코로나', '시국', '수능', '내', '말', '전하', '물병', '꼭', '위드', '코로나', '도', '시국', '시국', '인지', '개수대', '거임', '필통', '굳이', '안', '환기', '창가', '통', '진짜', '옷', '입구', '겉옷', '보통', '두']","['나온', '봤던', '챙겨가세요', '아직', '막아놨을', '가져가도', '되고', '시킨다고', '하는', '자리는', '추우니까', '따습게', '불편하다고', '벗어']"
